"Entity Name","Branch Region","Branch","Division","Due Date","Top Level Customer ID","Top Level Customer Name","Customer ID","Customer","Billing Group ID","Billing Group","Invoice ID","Invoice #","Issue Date","Total","Outstanding","Delivery","Status"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","91","Kelco Constructions","91","Kelco Constructions","","","16359","INV0001","25.8.2022","5,621.08","5,621.08","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16360","INV0002","25.8.2022","2,292.38","2,292.38","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16361","INV0003","25.8.2022","1,754.81","1,754.81","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16362","INV0004","25.8.2022","1,637.52","1,637.52","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16363","INV0005","25.8.2022","976.60","976.60","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16364","INV0006","25.8.2022","623.50","623.50","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16365","INV0007","25.8.2022","1,891.71","1,891.71","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16366","INV0008","25.8.2022","2,634.27","2,634.27","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16368","INV0010","25.8.2022","2,835.81","2,835.81","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16369","INV0011","25.8.2022","1,352.08","1,352.08","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16370","INV0012","25.8.2022","1,352.08","1,352.08","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","95","DEA","95","DEA","","","16371","INV0013","25.8.2022","844.80","844.80","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16372","INV0014","25.8.2022","1,016.66","1,016.66","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16373","INV0015","25.8.2022","1,016.66","1,016.66","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16374","INV0016","25.8.2022","1,188.46","1,188.46","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16375","INV0017","25.8.2022","428.77","428.77","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16376","INV0018","25.8.2022","415.34","415.34","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16377","INV0019","25.8.2022","2,350.65","2,350.65","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16378","INV0020","25.8.2022","924.19","924.19","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16379","INV0021","25.8.2022","2,897.66","2,897.66","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16380","INV0022","25.8.2022","2,820.15","2,820.15","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","93","Devcon Civil","93","Devcon Civil","","","16381","INV0023","25.8.2022","2,820.15","2,820.15","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","8.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16383","INV0024","25.8.2022","2,573.82","2,573.82","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16529","INV0025","31.8.2022","2,645.12","2,645.12","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16530","INV0026","31.8.2022","3,454.92","3,454.92","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16531","INV0027","31.8.2022","3,819.92","3,819.92","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","93","Devcon Civil","93","Devcon Civil","","","16532","INV0028","31.8.2022","479.56","479.56","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16533","INV0029","31.8.2022","4,965.53","4,965.53","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16534","INV0030","31.8.2022","6,424.01","6,424.01","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","14.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16535","INV0031","31.8.2022","3,815.79","3,815.79","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16622","INV0032","9.9.2022","2,045.77","2,045.77","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16623","INV0033","9.9.2022","865.95","865.95","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16624","INV0034","9.9.2022","5,052.54","5,052.54","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16625","INV0035","9.9.2022","5,411.19","5,411.19","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16626","INV0036","9.9.2022","1,031.58","1,031.58","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","23.9.2022","96","Green Civil Con Pty ltd","96","Green Civil Con Pty ltd","","","16627","INV0037","9.9.2022","1,862.88","1,862.88","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16628","INV0038","7.9.2022","1,269.38","1,269.38","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16629","INV0039","7.9.2022","1,269.38","1,269.38","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16630","INV0040","7.9.2022","3,288.57","3,288.57","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16631","INV0041","7.9.2022","3,581.72","3,581.72","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16632","INV0042","7.9.2022","9,463.47","9,463.47","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","7.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16633","INV0043","7.9.2022","3,391.93","3,391.93","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16635","INV0045","15.9.2022","1,839.83","1,839.83","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16636","INV0046","15.9.2022","2,376.63","2,376.63","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.9.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16637","INV0047","15.9.2022","5,368.52","5,368.52","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16638","INV0048","12.9.2022","3,587.75","3,587.75","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16639","INV0049","12.9.2022","2,575.32","2,575.32","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16640","INV0050","12.9.2022","3,251.39","3,251.39","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16641","INV0051","12.9.2022","11,314.29","11,314.29","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16642","INV0052","12.9.2022","11,815.57","11,815.57","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","12.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16643","INV0053","12.9.2022","3,325.20","3,325.20","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","4.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16826","INV0055","20.9.2022","3,043.68","3,043.68","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","4.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16827","INV0056","20.9.2022","1,721.05","1,721.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","4.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16828","INV0057","20.9.2022","2,172.70","2,172.70","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","4.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","16829","INV0058","20.9.2022","5,151.78","5,151.78","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16830","INV0059","20.9.2022","5,590.93","5,590.93","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16831","INV0060","20.9.2022","8,291.18","8,291.18","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16832","INV0061","20.9.2022","6,707.42","6,707.42","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16833","INV0062","20.9.2022","351.19","351.19","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16834","INV0063","20.9.2022","2,573.82","2,573.82","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16835","INV0064","20.9.2022","5,366.49","5,366.49","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","16836","INV0065","20.9.2022","17,210.63","17,210.63","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17052","INV0068","29.9.2022","2,351.46","2,351.46","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17053","INV0069","29.9.2022","2,034.19","2,034.19","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17054","INV0070","29.9.2022","1,289.27","1,289.27","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17055","INV0071","29.9.2022","5,459.40","5,459.40","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17056","INV0072","29.9.2022","2,261.40","2,261.40","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17057","INV0073","29.9.2022","2,699.27","2,699.27","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17058","INV0074","29.9.2022","5,490.44","5,490.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17059","INV0075","29.9.2022","2,032.72","2,032.72","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17060","INV0076","29.9.2022","2,918.26","2,918.26","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17061","INV0077","29.9.2022","3,285.12","3,285.12","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17062","INV0078","29.9.2022","701.35","701.35","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","29.10.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17063","INV0079","29.9.2022","11,811.56","11,811.56","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","10.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17064","INV0080","11.10.2022","2,430.46","2,430.46","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","13.10.2022","93","Devcon Civil","93","Devcon Civil","","","17066","INV0082","29.9.2022","1,019.07","1,019.07","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17067","INV0083","6.10.2022","649.08","649.08","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17068","INV0084","6.10.2022","456.57","456.57","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17069","INV0085","6.10.2022","510.29","510.29","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17070","INV0086","6.10.2022","6,711.78","6,711.78","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","20.10.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17071","INV0087","6.10.2022","3,769.00","3,769.00","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17072","INV0088","6.10.2022","3,002.04","3,002.04","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17073","INV0089","6.10.2022","14,719.68","14,719.68","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17074","INV0090","6.10.2022","6,559.05","6,559.05","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17075","INV0091","6.10.2022","2,109.67","2,109.67","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17076","INV0092","6.10.2022","1,896.25","1,896.25","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17077","INV0093","6.10.2022","2,213.95","2,213.95","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17078","INV0094","6.10.2022","649.17","649.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17079","INV0095","6.10.2022","649.17","649.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","5.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17080","INV0096","6.10.2022","649.17","649.17","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.10.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17081","INV0097","12.10.2022","3,871.01","3,871.01","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","26.10.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17082","INV0098","12.10.2022","3,015.20","3,015.20","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17083","INV0099","12.10.2022","4,340.90","4,340.90","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17084","INV0100","12.10.2022","4,544.17","4,544.17","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17085","INV0101","12.10.2022","1,298.34","1,298.34","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17086","INV0102","12.10.2022","989.26","989.26","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17087","INV0103","12.10.2022","1,162.41","1,162.41","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17088","INV0104","12.10.2022","678.91","678.91","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17089","INV0105","12.10.2022","1,976.24","1,976.24","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17090","INV0106","12.10.2022","2,490.88","2,490.88","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","11.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17091","INV0107","12.10.2022","1,100.44","1,100.44","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.11.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17279","INV0108","20.10.2022","7,230.32","7,230.32","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.11.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17280","INV0109","20.10.2022","2,161.08","2,161.08","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17281","INV0110","20.10.2022","3,282.32","3,282.32","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17282","INV0111","20.10.2022","2,802.73","2,802.73","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17283","INV0112","20.10.2022","2,980.69","2,980.69","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17284","INV0113","20.10.2022","10,635.77","10,635.77","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17285","INV0114","20.10.2022","5,154.96","5,154.96","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17286","INV0115","20.10.2022","1,192.55","1,192.55","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17287","INV0116","20.10.2022","2,467.74","2,467.74","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17288","INV0117","20.10.2022","1,316.50","1,316.50","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17289","INV0118","20.10.2022","1,357.82","1,357.82","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","19.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17290","INV0119","20.10.2022","1,192.55","1,192.55","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.11.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17291","INV0120","26.10.2022","6,641.00","6,641.00","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","9.11.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17292","INV0121","26.10.2022","3,216.72","3,216.72","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17294","INV0123","26.10.2022","3,139.41","3,139.41","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17295","INV0124","26.10.2022","3,973.64","3,973.64","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17296","INV0125","26.10.2022","6,023.63","6,023.63","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17297","INV0126","26.10.2022","1,871.46","1,871.46","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17298","INV0127","26.10.2022","6,223.70","6,223.70","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17299","INV0128","26.10.2022","6,313.81","6,313.81","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","25.11.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17300","INV0129","26.10.2022","1,341.45","1,341.45","Email/PDF","Viewed"
"Connect Resources (NSW) Pty Ltd","","","","17.11.2022","90","Attcall Group Pty Ltd","90","Attcall Group Pty Ltd","","","17516","INV0130","3.11.2022","3,777.18","3,777.18","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","17.11.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17517","INV0131","3.11.2022","3,691.30","3,691.30","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17518","INV0132","3.11.2022","320.84","320.84","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17519","INV0133","3.11.2022","12,128.96","12,128.96","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17520","INV0134","3.11.2022","6,632.73","6,632.73","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17521","INV0135","3.11.2022","4,344.89","4,344.89","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17522","INV0136","3.11.2022","3,673.66","3,673.66","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","3.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17523","INV0137","3.11.2022","8,012.39","8,012.39","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","24.11.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17652","INV0141","10.11.2022","1,326.33","1,326.33","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","24.11.2022","100","Blue Mountains Pipe & Civil Pty Ltd","100","Blue Mountains Pipe & Civil Pty Ltd","","","17653","INV0142","10.11.2022","1,709.15","1,709.15","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","10.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17654","INV0143","10.11.2022","335.41","335.41","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","10.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17655","INV0144","10.11.2022","4,491.27","4,491.27","Email/PDF","Sent"
"Connect Resources (NSW) Pty Ltd","","","","10.12.2022","98","Delivering for Customers (D4C)","98","Delivering for Customers (D4C)","","","17656","INV0145","10.11.2022","4,903.42","4,903.42","Email/PDF","Sent"
