"Entity Name","Branch Region","Branch","Division","Due Date","Top Level Customer ID","Top Level Customer Name","Customer ID","Customer","Billing Group ID","Billing Group","Invoice ID","Invoice #","Issue Date","Total","Outstanding","Delivery","Status"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","164","Australian Civil Solutions","164","Australian Civil Solutions","","","39607","QLD2081","13.12.2024","3,275.57","3,275.57","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39608","QLD2082","13.12.2024","2,274.91","2,274.91","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39609","QLD2083","13.12.2024","994.22","994.22","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39610","QLD2084","13.12.2024","2,274.91","2,274.91","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39611","QLD2085","13.12.2024","1,759.79","1,759.79","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39612","QLD2086","13.12.2024","2,274.91","2,274.91","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39613","QLD2087","13.12.2024","1,605.53","1,605.53","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39614","QLD2088","13.12.2024","2,371.35","2,371.35","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39615","QLD2089","13.12.2024","2,992.09","2,992.09","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39616","QLD2090","13.12.2024","2,585.39","2,585.39","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39617","QLD2091","13.12.2024","2,630.99","2,630.99","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","40","BMD Urban Pty Ltd","40","BMD Urban Pty Ltd","","","39618","QLD2092","13.12.2024","3,261.26","3,261.26","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","41","BMD Constructions Pty Ltd","41","BMD Constructions Pty Ltd","","","39619","QLD2093","13.12.2024","3,322.02","3,322.02","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","40","BMD Urban Pty Ltd","40","BMD Urban Pty Ltd","","","39620","QLD2094","13.12.2024","2,997.85","2,997.85","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39621","QLD2095","13.12.2024","2,491.94","2,491.94","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39622","QLD2096","13.12.2024","2,286.15","2,286.15","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39623","QLD2097","13.12.2024","606.28","606.28","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39624","QLD2098","13.12.2024","2,435.40","2,435.40","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39625","QLD2099","13.12.2024","2,662.23","2,662.23","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","189","Hall Contracting Pty Ltd","189","Hall Contracting Pty Ltd","","","39626","QLD2100","13.12.2024","2,620.82","2,620.82","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","193","Loughbawn Constructions","193","Loughbawn Constructions","","","39627","QLD2101","13.12.2024","890.80","890.80","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","193","Loughbawn Constructions","193","Loughbawn Constructions","","","39628","QLD2102","13.12.2024","2,374.45","2,374.45","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","193","Loughbawn Constructions","193","Loughbawn Constructions","","","39629","QLD2103","13.12.2024","2,369.54","2,369.54","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","213","MXB Group","213","MXB Group","","","39630","QLD2104","13.12.2024","3,334.65","3,334.65","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","39631","QLD2105","13.12.2024","564.41","564.41","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","39632","QLD2106","13.12.2024","627.59","627.59","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","40016","QLD2106A","13.12.2024","628.10","628.10","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","39633","QLD2107","13.12.2024","1,783.96","1,783.96","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","39634","QLD2108","13.12.2024","2,014.12","2,014.12","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","40017","QLD2108A","13.12.2024","1,342.75","1,342.75","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","39635","QLD2109","13.12.2024","3,062.70","3,062.70","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","165","Malcolm Civil","165","Malcolm Civil","","","40015","QLD2109A","13.12.2024","920.76","920.76","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","155","Moody Civil and Pipe","155","Moody Civil and Pipe","","","39636","QLD2110","13.12.2024","3,012.08","3,012.08","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","155","Moody Civil and Pipe","155","Moody Civil and Pipe","","","39637","QLD2111","13.12.2024","3,232.78","3,232.78","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","167","OM Civil Pty Ltd","167","OM Civil Pty Ltd","","","39638","QLD2112","13.12.2024","1,940.77","1,940.77","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","220","Red Dog Group","220","Red Dog Group","","","39640","QLD2114","13.12.2024","2,609.29","2,609.29","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","135","Yeti Services","135","Yeti Services","","","39648","QLD2122","13.12.2024","3,635.41","3,635.41","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40018","QLD2123","13.12.2024","1,929.15","1,929.15","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40019","QLD2124","13.12.2024","531.98","531.98","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40020","QLD2125","13.12.2024","3,730.45","3,730.45","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40021","QLD2126","13.12.2024","2,375.26","2,375.26","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40022","QLD2127","13.12.2024","2,579.10","2,579.10","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40023","QLD2128","13.12.2024","2,552.56","2,552.56","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","31.1.2025","216","Shadforth Civil Pty Ltd","216","Shadforth Civil Pty Ltd","","","40024","QLD2129","13.12.2024","2,499.57","2,499.57","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","27.12.2024","223","OPEC","223","OPEC","","OPEC Accounts","40026","QLD2130","13.12.2024","561.07","561.07","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","3.1.2025","166","Aqua Pipeline Contracting","166","Aqua Pipeline Contracting","","","40427","QLD2131","20.12.2024","5,916.90","5,916.90","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","3.1.2025","166","Aqua Pipeline Contracting","166","Aqua Pipeline Contracting","","","40428","QLD2132","20.12.2024","7,373.72","7,373.72","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","3.1.2025","166","Aqua Pipeline Contracting","166","Aqua Pipeline Contracting","","","40429","QLD2133","20.12.2024","2,233.44","2,233.44","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","3.1.2025","166","Aqua Pipeline Contracting","166","Aqua Pipeline Contracting","","","40430","QLD2134","20.12.2024","2,722.01","2,722.01","Email/PDF","Sent"
"Connect Resources (QLD) Pty Ltd","","","","3.1.2025","164","Australian Civil Solutions","164","Australian Civil Solutions","","","40431","QLD2135","20.12.2024","1,573.22","1,573.22","Email/PDF","Viewed"
